,country,lastpage,CShr1,CShr2,CSexpertise1,CSexpertise2,CSexpertise3,CSexpertise4,CSfinance1,CSfinance2[private_foundations],CSfinance2[donations],CSfinance2[national_public_funds],CSfinance2[corporate_sponsorship],CSfinance2[international_public_funds],CSfinance2[other],CSfinance2other,CSfinance3,CSfinance4,CSfoi1,CSfoi2,CSfoi3,CSfoi4,CSfoi5[not_aware],CSfoi5[not_covered],CSfoi5[too_time_consuming],CSfoi5[other],CSfoi5[dont_know],CSfoi5[prefer_not_to_say],CSfoi5other,CSpreselection,CScampact1[1],CScampact1[2],CScampact1[3],CScampact1[4],CScampact1[5],CScampact2[media_contributions],CScampact2[own_publications],CScampact2[petitions_open_letters],CScampact2[public_events],CScampact2[collaborations],CScampact2[demonstrations],CScampact2[social_media],CScampact2[advertising],CScampact2[volunteer_activities],CScampact2[providing_technical_tools],CScampact2[support_for_eu_campaigns],CScampact2[other],CScamptrans1,CScamptrans2,CScampimpact1[increased_awareness],CScampimpact1[policies_reflect_demands],CScampimpact1[created_media_attention],CScampimpact1[achieved_goals],CScampimpact2,CSadvocact1[1],CSadvocact1[2],CSadvocact1[3],CSadvocact1[4],CSadvocact1[5],CSadvocact2[research],CSadvocact2[consultations],CSadvocact2[briefings],CSadvocact2[expert_events],CSadvocact2[participation_in_fora],CSadvocact2[legal_opinions],CSadvocact2[informal_encounters],CSadvocact2[other],CSadvoctrans1,CSadvoctrans2,CSadvocimpact1[increased_awareness],CSadvocimpact1[policies_reflect_recommendations],CSadvocimpact1[more_informed_debates],CSadvocimpact1[achieved_goals],CSadvocimpact2,CSlitigateact1[1],CSlitigateact1[2],CSlitigateact1[3],CSlitigateact1[4],CSlitigateact2[initiating_lawsuit],CSlitigateact2[initiating_complaint],CSlitigateact2[supporting_existing_legislation],CSlitigateact2[other],CSlitigatecost1,CSlitigatecost2,CSlitigatecost3,CSlitigatetrans1,CSlitigatetrans2,CSlitigateimpact1[increased_awareness],CSlitigateimpact1[changed_the_law],CSlitigateimpact1[amendments_of_the_law],CSlitigateimpact1[revealed_new_information],CSlitigateimpact1[achieved_goals],CSlitigateimpact2,CSprotectops1[sectraining],CSprotectops1[e2e],CSprotectops2,CSprotectops3[encrypted_email],CSprotectops3[vpn],CSprotectops3[tor],CSprotectops3[e2e_chat],CSprotectops3[encrypted_hardware],CSprotectops3[2fa],CSprotectops3[other],CSprotectops3other,CSprotectops4,CSprotectleg1,CSprotectleg2,CSprotectleg2no,CSprotectleg3[free_counsel],CSprotectleg3[cost_insurance],CSprotectleg3[other],CSconstraintinter1,CSconstraintinter4[police_search],CSconstraintinter4[seizure],CSconstraintinter4[extortion],CSconstraintinter4[violent_threat],CSconstraintinter4[inspection_during_travel],CSconstraintinter4[detention],CSconstraintinter4[surveillance_signalling],CSconstraintinter4[online_harassment],CSconstraintinter4[entry_on_deny_lists],CSconstraintinter4[exclusion_from_events],CSconstraintinter4[public_defamation],CSconstraintinter5[unsolicited_information],CSconstraintinter5[invitations],CSconstraintinter5[other],CSconstraintinter6[gender],CSconstraintinter6[political],CSconstraintself1[avoid],CSconstraintself1[cancelled_campaign],CSconstraintself1[withdrew_litigation],CSconstraintself1[leave_profession],CSconstraintself1[other],CSconstraintself1other,CSattitude1,CSattitude2,CSattitude3[rule_of_law],CSattitude3[civil_liberties],CSattitude3[effectiveness_of_intel],CSattitude3[legitimacy_of_intel],CSattitude3[trust_in_intel],CSattitude3[critique_of_intel],CSattitude3[prefer_not_to_say],CSattitude4[1],CSattitude4[2],CSattitude4[3],CSattitude4[4],CSattitude4[5],CSattitude4[6],CSattitude5[1],CSattitude5[2],CSattitude5[3],CSattitude5[4],CSattitude5[5],CSattitude5[6],CSattitude6[1],CSattitude6[2],CSattitude6[3],CSattitude6[4],CSattitude6[5],CSattitude6[6],CSgender
CSprotectops2,0.721951752382409,0.0,0.0,0.05352187179178979,0.0,0.36578104395032135,0.6443888361373832,0.17472863899151428,0.14343065004482267,0.29550039414580287,0.16723132173224167,0.0,0.3071006260572711,0.29439925440124665,0.46615714363248895,1.0,0.9334397891026534,0.0,0.2026599564942461,1.0,0.0,0.0,0.0,0.13519268315577535,0.0,0.0,0.0,0.01026861790214563,1.0,0.5078593178088271,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.24908383794453043,0.43280586674840765,0.24908383794453043,0.0,0.0,0.685396242664384,0.7856977343233137,0.0,1.0,,0.0,0.0,0.4572443673281074,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,,0.0,0.22203912795005074,0.48361415748828057,0.0,0.649850702551255,1.0,0.7103314810573513,1.0,0.649850702551255,0.0,0.0,0.0,0.0,0.09241459584356397,1.0,1.0,1.0,1.0,,0.0,0.0,0.6722392716640031,,0.5035406361960932,0.26969270172724963,0.4375709147116292,0.4826234698039946,0.0,0.0,0.48262346980399234,0.0,0.0,0.48262346980399234,1.0,0.5103324894393898,,1.0,0.5123825686617247,0.4094846446162586,0.27253221533904987,0.0,0.1352283338934692,0.0,1.0,1.0,0.0,0.5102539051658198,0.0,1.0,0.47204876876821583,0.5429041912982476,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.4614088549547108,0.0,0.0,0.0,0.0,0.0,0.0,0.6559239840686948,0.17593640328907065,0.0,0.5787830083578085,0.0,0.0,0.265472063317689,0.2743943650133078,0.13099570901506122,0.0,0.0,0.0,0.0,0.16294778056388676,0.0,0.0,0.20431058326345694,0.1885099884746526,0.25901826243721354,0.3629918537038625,0.9026958483885209,0.12345390676202701,0.0,0.6230705708453504,0.5176548106488835,0.0,0.6069455299988031,0.7908656623351827,0.3141133027345286,0.0,0.0,0.0,0.0,0.0
CSprotectops3[encrypted_email],0.718049104029399,0.0,0.26242965998456685,0.5053800315128631,0.6806515489192951,0.37824076003056706,0.0,0.07579202880287393,0.27587934330062797,0.0,0.20371795222469288,0.6288276447215283,0.45607040651494835,0.4645129017942319,0.0,,0.8896948911830267,0.5144253359268269,0.0,0.9643654050839517,0.5005649125323869,0.0,0.3203445354226684,0.561526105531369,0.28249024019464136,0.0,0.3203445354226684,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.7861927635159005,0.6881349398510229,0.0,0.3050676050895685,0.5821304038096372,0.0,0.7289435171935394,0.39657175026464864,1.0,0.0,0.0,0.772180774693147,1.0,1.0,0.0,0.9693767966659946,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.46324279118744993,0.7559253993275371,0.4856670519961795,0.8269127761648499,0.0,0.0,0.0,0.49326182959103027,0.0,0.7639258756532394,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.28435993900134715,1.0,0.0,0.35707092358813025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.311069209896808,1.0,0.7560687658262453,0.9162776181174517,0.5123825686617247,1.0,0.8875604227385744,0.8996235624881643,0.7753733425180211,0.8876149074613288,0.6679488510254318,0.983850113424782,1.0,0.8335417902690788,0.6180617660871145,0.7153965398531177,1.0,0.7367090003834118,0.8139421829618395,0.0,0.0,1.0,1.0,0.8097985196215023,0.8182004227662367,0.657485398560405,1.0,0.4954225222164039,0.6880630737378138,0.6470116397128663,0.7498801462321634,0.7447903715391795,0.43047341212277673,0.4451226277764473,0.36841062736222263,0.0,0.0,0.8194377278063204,0.7446116872696734,0.8274489807374019,0.4722384261865438,0.0,0.0,0.2575340588263545,0.5556777955415227,0.28880112456707574,0.0,0.8350430675356103,0.36841862604667364,0.0,0.35361939688848987,0.0,0.5043744257594704,0.0,0.3789905109898671,0.0,0.0,0.6260807030446631,0.4850307237119067,0.35608391582232446,0.0,0.43506017396656993,0.0,0.0,0.0,0.0,0.0,0.0,0.8344630530426845,0.0,0.0
CSprotectops3[vpn],0.5213342732290236,0.0,0.2976611274974396,0.3954121742529507,0.6060822924336647,0.0,0.0,0.0,0.2542588597293791,0.0,0.0,0.3300163265978828,0.0,0.0,0.0,1.0,0.798418988465773,0.7157600534823725,0.0,0.0,1.0,0.0,0.0,0.4543841822244873,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.10066092819466,0.3270815210796224,0.0,0.7018492856512727,0.0,0.8315203396560945,0.8255264720763233,0.0,0.880123494094358,0.712748405765856,0.0,0.0,0.17587040700224502,0.6259612042071375,0.4040261328626842,0.17587040700224474,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.658755885462148,0.0,0.0,0.7226037497629613,0.0,0.0,0.0,0.0,0.4856670519961795,0.5116920352201675,0.4856670519961795,0.883349043179825,1.0,1.0,1.0,1.0,1.0,0.0,0.3965717502646485,0.3965717502646485,1.0,0.7453133091927898,0.0,0.0,0.0,0.0,0.0,0.15753903946370645,0.0,0.0,0.15753903946370645,1.0,0.696810258489884,0.9263713016204054,0.4094846446162586,0.8875604227385744,1.0,0.7906884770284058,0.6836692342596228,0.93456927489834,0.6586792622838307,0.789229829205165,1.0,0.7919369650230076,0.4265350612202629,0.6573399320604599,1.0,0.7024597819907655,0.7539610241761514,0.2704977852717173,0.32552070022292967,1.0,1.0,0.8494717512528971,0.8399673261029365,0.6210761127787731,1.0,0.3472963327130707,0.7166670644628098,0.8777878718281229,0.7656171720448007,0.6520832918642685,0.5488872797492176,0.389153954657925,0.44176131986680955,1.0,0.0,0.7351455323040353,0.699753486419263,0.7132231942078355,0.0,0.7546922225636095,0.0,0.3252300789823528,0.5950571384063861,0.0,0.26162141768541525,0.846628337368673,0.47109139859966376,0.0,0.0,0.0,0.0,0.4108580558151972,0.0,0.759473783204538,0.0,0.4109278632566832,0.0,0.0,0.5095186392561685,0.26307664110231266,0.0,0.4586321448324378,0.0,0.405161103049535,0.3401153632178124,0.0,0.6332061994358342,0.3120316458801942,0.23962433139567924
CSprotectops3[tor],0.0,0.5368479524201539,0.3229100390065778,0.4723454647220604,0.6932722244245929,0.0,0.0,0.0,0.32217700774009017,0.7730590714726249,0.6253811420262462,0.8213948509782091,0.6288765991127254,0.8730343914893226,0.6038064070490736,1.0,0.9573076465160422,0.8775566839653002,0.7718113495976138,0.0,0.0,0.0,0.0,0.47252917349184204,0.0,0.5991850048196178,0.0,0.0,1.0,0.3603348563078307,1.0,1.0,1.0,,,0.4031445716887685,0.0,0.8250856348021157,0.4747307024936286,0.42620162658090893,0.0,0.5269653663255551,0.36483127081161965,0.4661414559014074,0.8801234940943582,0.8255264720763237,0.0,0.5427888094720281,0.5579715675054199,0.6842033419139784,0.9476490817922436,0.17587040700224502,0.46614145590140693,0.0,1.0,1.0,1.0,1.0,0.0,0.26170307483388633,0.0,0.0,0.16998646991438865,0.8976806572788382,0.6927958975865217,0.0,0.0,0.0,0.45595039543189136,0.0,0.7736883424649835,0.33194271157331007,0.3638456458624728,1.0,1.0,1.0,1.0,1.0,0.5427888094720281,0.6472591692448072,0.3460462055851393,1.0,0.6516069804767599,0.5799876520648268,0.4525547335857462,0.3751881490999195,0.9436871653436206,0.6949867032269847,0.0,0.0,0.7592560221444487,0.0,1.0,0.6183115178719166,0.7240323960378909,0.27253221533904987,0.8996235624881643,0.7906884770284058,1.0,0.8455197453366518,0.8584101187866959,0.8147104305660677,0.8594072186321968,1.0,0.8300979727814818,0.26664572304427214,0.6388907396494778,1.0,0.6179100498082656,0.5732047601076274,0.3698318682460246,0.0,1.0,1.0,0.5375008326835755,0.5427046139046391,0.6286733868110527,1.0,0.4202845551456965,0.6552397648838588,0.5782997662120374,0.6178370882845046,0.5827954364964588,0.4600391168295401,0.389262184340633,0.5056507501442248,0.0,0.0,0.5489463707140725,0.3710423895337627,0.4543737314811552,0.35223879548569564,0.5865077068277359,0.0,0.0,0.45412537380461265,0.24782985054105208,0.48068198524005457,0.8777077765972473,0.35976924839078733,0.0,0.4641184676788211,0.0,0.0,0.0,0.5553832603273389,0.0,0.0,0.2112918806329622,0.342274694044546,0.0,0.5377349818935806,0.0,0.0,0.0,0.0,0.5388380969329016,0.7719022539732259,0.42213247538112314,0.060519460843455816,0.17036530772788358,0.36457180149904644
CSprotectops3[e2e_chat],0.4912828891014874,0.16702030169662957,0.3638728744884004,0.8858015675507618,0.509637912485183,0.0,0.0,0.1877438194203754,0.0,0.0,0.2731866046429214,0.19845160650252447,0.2189547977167401,0.0,0.0,,0.8804704917947646,0.7090493492800058,0.0,0.0,0.9511579100713083,0.24235236326996817,0.1286105130184019,0.34118158261553627,0.5236321602525286,0.0,0.0,0.0,1.0,0.3364802945958049,1.0,1.0,1.0,0.0,0.0,0.7509208614743234,0.0,0.6196069668117875,0.8784702766962685,0.6196069668117875,0.0,0.4525547335857458,0.39639111947949873,0.6722392716640028,0.4162288076288576,0.7481086232334974,0.0,0.5017591130295252,0.72387921887235,1.0,0.6842033419139792,0.0,0.6722392716640033,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5249223888522118,0.0,0.0,0.0,0.4857651079167019,0.0,0.8269127761648499,0.5590997089448388,0.0,0.5960079873564715,0.40263513232892484,0.20836275823016182,0.8066358219898382,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.6722392716640031,1.0,0.5035406361960936,0.26969270172724963,0.4375709147116292,0.0,0.0,0.0,0.6409614915151562,0.0,0.0,0.6409614915151562,,0.6825371910600473,0.6801057989439561,0.0,0.7753733425180211,0.6836692342596228,0.8455197453366518,1.0,0.7371632971840266,0.7497623166763127,0.8031786686310225,,0.6922785611580933,0.4714614528396091,0.5661809765721336,1.0,0.5486045568465177,0.6439042002324954,0.8581050596485436,0.0,1.0,1.0,0.8476126425269507,0.8492052207792224,0.5806106108640016,1.0,0.5577414379571239,0.7091593236481497,0.5842994375405145,0.6143709742729899,0.7405915454876002,0.3114069543412681,0.3270642772790584,0.42314405993988385,0.29341374943025333,0.0,0.38237833406935584,0.38816692683390336,0.43853114517470004,0.2583888810592584,0.0,0.0,0.11129047773558383,0.46301004259708706,0.0,0.0,0.5273059868357505,0.32940673308947954,0.0,0.0,0.239605134139511,0.8275360260481586,0.5387038859999022,0.36858743547283646,0.0,0.0,0.872480443734323,0.0,0.7261099336398036,0.6446080880656839,0.0,0.0,0.351510532746875,0.7999296368160138,0.36604597531414934,0.0,0.0,0.609310004469736,0.0,0.0
CSprotectops3[encrypted_hardware],0.0,0.0,0.4104694368545945,0.37180065267130225,0.4021770758221714,0.0,0.0,0.0,0.3366081801189394,0.0,0.2023288149346836,0.0,0.0,0.0,0.0,,0.9206815671652211,0.7384468466600608,0.29518664934109373,0.6434266697119353,0.0,0.3103573255423388,0.3203445354226684,0.6160973252831876,0.0,0.5507981373358561,0.5495375217649374,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.8570845132966541,0.6472591692448072,0.15753903946370645,0.0,0.3270815210796224,0.0,0.0,0.8165103509825119,0.5799876520648268,0.9284919358356942,1.0,0.4162288076288592,0.3639966530944857,0.4503986888607805,0.8883707750516661,0.0,0.8165103509825119,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.7591956661143889,0.9447531191351526,0.0,0.0,0.557794358231302,0.0,0.0,0.0,0.5019538263791143,0.5002526854329389,0.6906568627735128,0.0,0.5855054892143721,1.0,1.0,1.0,1.0,1.0,0.6837483944168679,0.3564258712020402,0.8155295319360879,1.0,0.0,0.6568956173295071,0.0,0.48262346980399234,0.0,0.0,0.0,0.5501038735626913,0.356425871202041,0.0,1.0,0.7277598506008535,0.9139966314897884,0.1352283338934692,0.8876149074613288,0.93456927489834,0.8584101187866959,0.7371632971840266,1.0,0.6287789363174722,0.8844979186577764,1.0,0.788150061562622,0.0,0.7139293597966003,1.0,0.7520232589934729,0.6684837559014324,0.6545188850517194,0.0,1.0,1.0,0.8327257064288963,0.8399673261029365,0.7109372679052488,1.0,0.39771510635054125,0.7218954140861303,0.5950079065095961,0.7318471195794763,0.6993101416307119,0.23600774312988299,0.4939471573405873,0.4675875754646468,1.0,0.0,0.8765365365379694,0.9596430518753589,0.8055230939861805,0.6189305043401273,0.6365408990434674,0.0,0.0,0.48282622926974816,0.0,0.0,0.8269515551625382,0.41643216554244245,0.0,0.3385857555518139,0.32034453542266805,0.21324260930522704,0.5216542638256982,0.2558217282402644,0.9036315717072013,0.34052684396681027,0.798272877412348,0.4892144589000221,0.4196070069698531,0.26431422669635857,0.0,0.0,0.0,0.25839463172039834,0.0,0.43269078891522833,0.0,0.562889722710422,0.0,0.0
CSprotectops3[2fa],0.28644588376180163,0.151976897327868,0.7600922053615877,0.7036959132908033,0.755964626687573,0.0,0.0,0.0,0.7142304654088474,0.5713170219994202,0.8524017182156938,0.6337471664295946,0.8417393003009644,0.6152410347765359,0.7980867017655179,1.0,0.8048211318727276,0.7132641371815608,0.0,0.4162288076288577,1.0,0.16523102371528353,0.0,0.28319780346412377,0.3975052648570925,0.08496005444686816,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.770823679148499,0.0,0.4027611400772368,0.9718496352825261,0.68813493985103,0.44161746624878817,0.1575390394637065,0.5684500483156466,0.6722392716640028,0.4747307024936296,0.7481086232334974,0.0,0.0,0.72387921887235,1.0,0.6842033419139792,0.0,0.6722392716640033,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.44783578808427227,0.5367230549303554,0.0,0.760092205361588,0.42449705664420356,0.0,0.8269127761648499,0.2554160650170921,0.0,0.4874106100889926,0.8276986561800763,0.24749370985261265,0.3638456458624732,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.6259612042071383,0.6259612042071375,0.8050700544226108,0.7238792188723504,0.17587040700224488,0.5818513759616689,0.0,0.0,0.5319350498348105,0.0,1.0,0.8988694625070975,0.6530776983441766,0.0,0.6679488510254318,0.6586792622838307,0.8147104305660677,0.7497623166763127,0.6287789363174722,1.0,0.6472591692448072,1.0,0.561971251251508,0.5482716799553352,0.8852326761951637,1.0,0.8893947303448343,0.8720500271754912,0.5783942565712863,0.0,1.0,1.0,0.8498865992857529,0.8507327731436278,0.8683769160158142,1.0,0.749230567520272,0.8630413950045744,0.4989431467581019,0.8848864821593959,0.849544913952806,0.7234567610349787,0.7368003450450379,0.5125829152787844,0.44580982115909557,0.0,0.4999352214715782,0.7176332440566376,0.43806564399247083,0.36226550496290605,0.3912272669477892,0.0,0.0,0.7906162810224782,0.0,0.2831978034641236,0.5342894025462793,0.42402089324100817,0.0,0.2321015654863729,,0.0,0.0,0.5442990342493695,0.5374045106400076,0.3302517771125455,0.0,0.3259478884605907,0.0,0.4658851259577155,0.0,0.0,0.606945529998795,0.0,0.509993922494254,0.0,0.0,0.4800950914831691,0.0,0.0
CSprotectops3[other],0.7785507561258528,0.0,0.0,0.5996017610957888,0.8594072186321968,0.8647244053536686,0.0,0.28435993900134654,0.6472591692448072,0.0,0.789229829205165,0.28435993900134654,0.0,0.28435993900134654,0.3564258712020398,,0.9132849095155148,0.28435993900134654,1.0,,,,,0.0,1.0,0.0,1.0,0.0,,0.7785507561258528,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,,0.8269127761648499,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.8269127761648499,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.5564280476709493,0.0,1.0,0.983850113424782,0.789229829205165,0.8594072186321968,0.8031786686310225,0.8844979186577764,0.6472591692448072,1.0,1.0,0.0,0.7485796789847647,0.7485796789847647,1.0,0.5442990342493689,0.748579678984764,1.0,0.5730517274580892,1.0,1.0,1.0,1.0,0.6469570798256155,1.0,0.7592560221444494,1.0,1.0,1.0,0.7592560221444494,0.0,0.5730517274580892,0.26140829983197084,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.6469570798256155,0.9417007830782873,1.0,0.5982594463759483,1.0,,1.0,0.9132849095155148,1.0,0.0,,,0.4162288076288581,1.0,1.0,,,,0.0
CSprotectops3other,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,0.0,1.0,,,,,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,0.0,,1.0,,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,,,1.0,,,,,0.0,,,,,,1.0
CSprotectops4,0.26108655641920886,0.0,0.645207256151332,0.5342627546715927,0.8880628827489124,0.0,0.0,0.0,0.09658591807481973,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7738313025495055,0.31097389462590075,0.0,0.0,0.19256307683772136,0.0,0.0,0.7932353519997002,0.5844329433103386,0.0,0.0,0.0,1.0,0.49423053632355884,0.8269127761648499,0.8269127761648499,0.8269127761648499,0.0,0.0,0.6334964742920175,0.0,0.49355885394357724,0.0,0.0,0.6623497802917176,0.0,0.5427888094720281,1.0,0.0,0.3639966530944857,1.0,0.36376474298407013,0.0,0.0,0.132337904312059,0.5818513759616689,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5773944070091088,0.0,0.0,0.0,0.7423892114810023,0.0,0.0,0.623812589367928,0.6468342803304384,0.1575390394637068,1.0,0.38948647118718654,0.579315971432591,1.0,1.0,1.0,1.0,1.0,0.0,0.6722392716640031,0.6722392716640031,1.0,0.0,0.26969270172724963,0.0,0.6409614915151562,0.0,0.0,0.0,0.0,0.0,0.6409614915151562,1.0,0.6753388052180954,0.9796313037656231,0.0,0.8335417902690788,0.7919369650230076,0.8300979727814818,0.6922785611580933,0.788150061562622,0.561971251251508,0.0,1.0,1.0,0.7508902399247642,0.7131733804593615,1.0,0.7325561630201698,0.7307742906707723,0.416244107743218,0.0,1.0,1.0,0.5011366995452373,0.5054893478986576,0.647697196573728,1.0,0.5938530909742163,0.771070204703828,0.7743779659744984,0.6913044958170385,0.7960836504119719,0.0,0.3101448194611504,0.0,0.0,0.0,0.608564019600493,0.7339452534935031,0.7276259386021305,0.2974716880619399,0.0,,0.2109952602244326,0.0,0.2981571708851924,0.0,0.8085692388520931,0.2589275977486519,0.0,0.40319412842040536,0.8028378124038592,0.5161720210629972,0.3386699775807539,0.29230843500572096,0.16778630037558306,0.2168895870839717,0.5608659489963469,0.7836444955436809,0.49146650681235104,0.3682173189966927,0.6883063173593634,0.5861077103182293,0.0,0.64879957519322,0.0,0.5083232410381555,0.5356271462543456,0.8504297015740414,0.2742280313261067,0.0
CSprotectleg1,0.2474802331031921,0.0,0.3681934261722489,0.43553098301703574,0.3752982489624372,0.21599461442785042,0.40495037062296835,0.0,0.10211397477792321,0.28860787136686605,0.1786986208214295,0.48646250167277993,0.0,0.0,0.6409395492456589,1.0,0.8914032705872745,0.16259491843519813,0.0,0.6472591692448072,0.6469570798256151,1.0,0.0,0.25913609806004145,0.1574110746780501,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.3050676050895685,0.4027611400772365,0.0,0.910772454386275,0.789229829205165,0.0,0.8391631103621006,0.5018317888080696,0.748579678984765,0.0,0.4229540337968951,0.7083232426218622,0.6320481104909385,0.7955087339680083,0.0,0.8391631103621006,0.0,1.0,1.0,1.0,1.0,0.0,0.8857117965479303,0.7546922225636088,0.0,0.9127292662576343,0.0,0.9360398424260765,0.5748050323754442,1.0,0.7706734597234602,0.5896717179188433,0.0,0.5397871028335919,0.6422053895048285,0.9032465283480691,1.0,1.0,1.0,1.0,1.0,0.8786790145780562,0.779854123826234,0.18367923076859752,1.0,0.5107216138846619,0.6472591692448072,0.0,0.958431568582072,0.0,0.0,0.0,0.978312248546447,0.531134316704626,0.8099189923881972,1.0,0.4079976257117385,0.7620304808270442,0.5102539051658198,0.6180617660871145,0.4265350612202629,0.26664572304427214,0.4714614528396091,0.0,0.5482716799553352,0.7485796789847647,1.0,0.7508902399247642,1.0,0.4749513532477154,1.0,0.46164526107509685,0.5234063026296791,0.0,0.41172446296412485,0.5224663934020802,0.5224663934020802,0.34397188606933277,0.3635147326445567,0.0,0.5224663934020802,0.4159983745625393,0.46383691773893587,0.0,0.3268978787853232,0.6638949378280731,0.7591561555660389,0.6927033383138522,0.9127292662576347,0.0,0.0,0.15866294795427144,0.22248140450114695,0.29821224425621945,0.3536972825226482,0.46316218819223104,,0.0,0.5400717067619656,0.0,0.0,0.2916229931369768,0.11463706445806199,0.6189198726422485,0.0,0.0,0.0,0.0,0.1364505878798798,0.0,0.22566731849736738,0.3239944453522126,0.0,0.0,0.0,0.0,0.0,0.0,0.15714038754938894,0.0,0.0,0.0,0.6355079776679754,0.3162357180150169,0.0
CSprotectleg2,0.08520615377590264,0.0,0.0,0.275638703499372,0.5099632419114924,0.0,0.0,0.3003409084361169,0.0,0.18064346153635855,0.2047471958006797,0.28641580539362504,0.24817235146957892,0.17350546130907543,0.4375162896800989,1.0,0.0,0.18441330877890455,0.398961151373088,0.0,0.31035732554233947,0.7272592064749336,0.5064852186878812,0.7999769318228468,0.0,0.06998629680969899,0.6628237732652805,0.0,1.0,0.2266269265840695,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3324506312687828,0.0,0.7916719829551307,0.0,0.8269127761648499,0.0,0.0,0.9047797005828978,0.6289863921356038,0.8667515772438151,0.8076026958524688,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6876205597942179,0.0,0.8532206117039334,0.0,0.0,0.0,0.6837483944168685,0.6623497802917181,0.7745632236951593,1.0,0.897449815805776,0.6431166384365988,0.0,0.7153965398531177,0.6573399320604599,0.6388907396494778,0.5661809765721336,0.7139293597966003,0.8852326761951637,0.7485796789847647,1.0,0.7131733804593615,0.4749513532477154,1.0,,0.8908778516636763,0.8939021718320831,0.48205560556365307,0.38044026718010054,1.0,1.0,0.9286691015664291,0.930475263079834,0.8895895227797351,1.0,0.7116549188314049,0.9501321458052049,0.42264825139545187,0.8968626506758961,0.8895895227797351,0.8047923130551434,0.8662916304879309,0.5790115179451727,0.0,0.0,0.48066761177932715,0.7505298810074085,0.5034723984756623,0.5344901829905665,0.6391277789921725,,0.5633164174864931,0.8344245630585749,0.3499274514693372,0.3499274514693372,0.8511470631719582,0.3027916510313728,0.6628237732652805,0.0,0.0,0.0,0.0,0.37373238101604817,0.0,0.0,0.4614088549547114,0.07938003811159605,0.0,0.0,0.0,0.1897711082024948,0.0,0.0,0.3883378184791107,0.0,0.5970656912575593,0.0,0.0,0.0
