,country,lastpage,MShr1,MShr2,MShr3[daily_newspaper],MShr3[weekly_newspaper],MShr3[magazine],MShr3[tv],MShr3[radio],MShr3[news_agency],MShr3[online_stand_alone],MShr3[online_of_offline],MShr4,MSexpertise1,MSexpertise2,MSexpertise3,MSexpertise4,MSfinance1,MSfinance2,MSfoi1,MSfoi2,MSfoi3,MSfoi4,MSfoi5[not_covered],MSfoi5[too_expensive],MSfoi5[too_time_consuming],MSfoi5[afraid_of_data_destruction],MSfoi5[other],MSfoi5other,MSapp1,MSapp2,MSsoc1,MSsoc2,MSsoc4,MSsoc5[follow_up_on_other_media],MSsoc5[statements_government],MSsoc5[oversight_reports],MSsoc5[leaks],MSsoc5[own_investigations],MSsoc5[dont_know],MSsoc5[other],MSsoc5other,MSsoc6[national_security_risks],MSsoc6[intelligence_success],MSsoc6[intelligence_misconduct],MSsoc6[oversight_interventions],MSsoc6[oversight_failures],MSsoc6[policy_debates_leg_reforms],MSsoc6[other],MSsoc6other,MStrans1,MStrans2,MStrans3,MSimpact1[above_avg_comments],MSimpact1[above_avg_shares],MSimpact1[above_avg_readers],MSimpact1[letters_to_the_editor],MSimpact1[follow_up_by_other_media],MSimpact1[other],MSimpact1other,MSimpact1[none_of_the_above],MSimpact1[dont_know],MSimpact2[diplomatic_pressure],MSimpact2[civic_action],MSimpact2[conversations_with_government],MSimpact2[official_inquiries],MSimpact2[government_statements],MSimpact2[conversations_with_intelligence],MSimpact2[dont_know],MSimpact2[prefer_not_to_say],MSimpact2[other],MSimpact2other,MSimpact2[none_of_the_above],MSprotectops1[sectraining],MSprotectops1[secure_drop],MSprotectops1[e2e],MSprotectops2,MSprotectops3[encrypted_email],MSprotectops3[vpn],MSprotectops3[tor],MSprotectops3[e2e_chat],MSprotectops3[encrypted_hardware],MSprotectops3[2fa],MSprotectops3[secure_drop],MSprotectops3[other],MSprotectops3other,MSprotectops4,MSprotectleg1,MSprotectleg2,MSprotectleg3[free_counsel],MSprotectleg3[cost_insurance],MSprotectleg3[other],MSprotectleg3other,MSprotectleg4[free_counsel],MSprotectleg4[cost_insurance],MSprotectleg4[other],MSprotectleg5,MSprotectrta1,MSprotectrta2,MSprotectrta3,MSprotectrta4,MSprotectrta5,MSprotectrta6,MSconstraintcen1,MSconstraintcen2,MSconstraintcen3,MSconstraintcen5,MSconstraintcen5spec,MSconstraintinter1,MSconstraintinter2,MSconstraintinter4[extortion],MSconstraintinter4[violent_threat],MSconstraintinter4[inspection_during_travel],MSconstraintinter4[surveillance_signalling],MSconstraintinter4[online_harassment],MSconstraintinter4[entry_on_deny_lists],MSconstraintinter4[exclusion_from_events],MSconstraintinter4[public_defamation],MSconstraintinter5[unsolicited_information],MSconstraintinter5[invitations],MSconstraintinter5[other],MSconstraintinter5other,MSconstraintinter6[political],MSconstraintinter6[religious],MSconstraintinter6[other],MSconstraintinter6other,MSconstraintself1[avoid],MSconstraintself1[change_focus],MSconstraintself1[change_timeline],MSconstraintself1[abandon],MSconstraintself1[leave_profession],MSconstraintself1[other],MSconstraintself1other,MSattitude1,MSattitude2,MSattitude3[rule_of_law],MSattitude3[civil_liberties],MSattitude3[effectiveness_of_intel],MSattitude3[legitimacy_of_intel],MSattitude3[trust_in_intel],MSattitude3[critique_of_intel],MSattitude3[prefer_not_to_say],MSattitude4[1],MSattitude4[2],MSattitude4[3],MSattitude4[4],MSattitude4[5],MSattitude4[6],MSattitude5[1],MSattitude5[2],MSattitude5[3],MSattitude5[4],MSattitude5[5],MSattitude5[6],MSattitude6[1],MSattitude6[2],MSattitude6[3],MSattitude6[4],MSattitude6[5],MSattitude6[6],MSgender
MSconstraintself1[change_focus],0.6008529133099686,0.0,0.0,0.5562204328534823,0.2885144592590628,0.0,0.0,0.0,0.0,0.0,0.12381961433969788,0.0,0.06644909976829268,0.0,0.0,0.3516995133530445,0.3516995133530448,0.5459231975753831,0.0,0.0,0.0,0.0,0.37069593774986814,0.0,0.0,0.3425786422728221,0.0,0.0,0.0,0.3725215778103182,0.0,0.0,0.0,0.11927143416744267,0.2387730432192069,0.08612588020601815,0.0,0.1928981334707164,0.0,,0.0,1.0,0.06460758924098468,0.0,0.0,0.0,0.157038945462962,0.0,0.0,,0.0,0.0,0.0,0.0,0.06642456844726942,0.11093919489150246,0.0,0.09471265744315656,0.0,,0.23753443198055782,,0.20563315805320753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.2577540199587693,0.0,0.0,0.0,0.7574363340582815,0.0,0.0,0.0,0.0,0.0,0.0,0.5426105969522423,0.0,,0.13786905954500062,0.7074058008494879,0.0,0.0,0.0,0.0,,0.4101632679067706,0.3448134604054133,0.5845732583091163,0.5819767035285224,0.0,,,0.0,0.0,0.3706959377498685,0.39069325391218546,0.0,0.0,0.0,0.0,0.62053564268806,0.0,0.0,0.3014046526931531,0.0,0.0,0.7623438777408958,0.2235255239561119,0.4879729950147477,0.2235255239561119,0.0,0.5115024527654735,0.0,1.0,0.34257864227282236,0.0,0.2431218509740104,,0.9563952149767211,1.0,0.9382142806480801,0.8903542647938384,0.9027397065182217,1.0,,0.0,0.24580300549605966,0.15703894546296177,0.11765219526867299,0.26823474719115975,0.08612588020601823,0.0,0.14390967880036357,0.0,0.4031023707641458,0.5805097527790631,0.0,0.903290724699957,0.2912017710582799,0.0,0.0,0.12910184180050246,0.7406709804026654,0.0,0.11423283970214813,0.0,0.6049102595681176,0.8362610828507044,0.5627589403867895,0.0,0.263420268320612,0.0,0.0
MSconstraintself1[change_timeline],0.0,0.0,0.4013796389184368,0.0,0.28573168599420107,0.0,0.0,0.0,0.0,0.0,0.26803272027447567,0.0,0.0,0.0,0.111346531044746,0.2050910353264395,0.18985435892911473,0.6127779508294925,0.3642889898000179,0.0,0.0,0.0,0.0,0.0,0.0,0.3307502321160476,0.0,0.0,0.0,0.0,0.525208876000641,0.3461313072760298,0.0,0.38508437278129176,0.09666525336905626,0.0,0.2828475057495912,0.0,0.17718059786559645,,0.0,1.0,0.0,0.16351346126824773,0.22791468714355126,0.12164028297786739,0.0,0.0,0.10660645564991619,,0.0,0.0,0.0,0.0,0.0,0.0,0.16351346126824773,0.09666525336905567,0.0,1.0,0.23196436896979328,,0.24561162358299085,0.0,0.16351346126824773,0.0,0.16839416926135342,0.24103445781220206,0.0,0.0,0.0,1.0,0.0,0.0,0.24096616306179947,0.0,0.7712223037112446,0.0,0.0,0.16352831035330223,0.0,0.08824106777607918,0.0,0.6085997400006337,0.0,,0.0,0.7465925140186767,0.0,0.193004861810131,0.4000328857885281,0.4278011727479546,,0.23657351701091867,0.1675525271555986,0.27422803132610646,0.5724017812776858,0.0,0.0,0.4572443673281074,0.0,0.5818513759616702,0.263420268320612,0.6624448109875669,0.6343797289132321,1.0,0.0,,0.47885599979060867,0.0,0.0,0.0,0.0,0.29912907338373557,0.8346149666480726,0.23436535059315267,0.5505754401367658,0.2573285071695386,0.0,0.0,0.0,1.0,0.23436535059315267,0.0,0.3493758461208204,,0.7620939947846456,0.9382142806480801,1.0,0.810339167829211,0.8751274751135423,0.9132551148225653,0.0,0.2441694872048989,0.0,0.0,0.0,0.0,0.050104444879087044,0.0,0.20567104700002967,0.0,0.0,0.5652055744769473,0.3626045264298879,0.8863182190736392,0.39252639465014155,0.0,0.0,0.3582289645536223,0.8433557874831551,0.0,0.0,0.14279241178294869,0.0,0.6853063744738908,0.6780426827510793,0.0,0.13152495261412048,0.0,0.0
MSconstraintself1[abandon],0.593387311466273,0.0,0.0,0.22531952770641603,0.13180155198928803,0.0,0.0,0.0,0.0,0.0,0.17512554759065155,0.06139671918938684,0.41755022165272876,0.5700062937430981,0.2259418294194586,0.44286874440364454,0.2775565110227241,0.4785289515623237,0.0,0.0,0.0,0.0,1.0,0.011707061323935534,0.0,0.18792073004874074,0.0,0.0,0.0,0.34080316416030343,0.574619163070368,0.18573163849904206,0.0,0.2574577880320205,0.0,0.20368976035134487,0.011707061323936058,0.011707061323936058,0.2759500938891754,,0.2960891681823398,1.0,0.0,0.0,0.19289813347071635,0.0,0.33001706162469063,0.0,0.06139671918938684,,0.0,0.0,0.0,0.0,0.0,0.0,0.1614148735052059,0.0,0.0,1.0,0.08536430191345454,,0.28489279307775983,0.0,0.0,0.08536430191345432,0.0,0.0,0.0,0.0,0.0,1.0,0.19289813347071647,0.0,0.0,0.0,0.0,0.21683633815660533,0.17080198525411977,0.0,0.3205663476322406,0.0,0.0,0.771046315169638,0.0,,0.0,0.9393052999706164,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.1857970897395054,0.0,0.19256307683772136,0.0,0.0,0.8502221891628859,0.0,0.0,0.0,0.0,0.0,0.3968976415723599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1928981334707164,0.0,0.17429163166091552,0.4878862850196877,1.0,0.1928981334707164,0.0,0.0,,0.9776176109350394,0.8903542647938384,0.810339167829211,1.0,0.9593046204685601,0.7670802746932064,,0.0,0.3226487463281887,0.0,0.0,0.0,0.0,0.0,0.10246118705879101,0.0,0.41974481858457,0.13193261642039436,0.21018920204708097,0.8863182190736392,0.43437989646542396,0.4418925641192661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.347006899031841,0.31374439073396293,0.0,0.0,0.0
MSconstraintself1[leave_profession],0.350144691239054,0.0,0.0,0.41229709963561734,0.16952547000638027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3710215282949788,0.0,0.0,0.19727531767322373,0.25728341948104405,0.23039948461843232,0.048436547171262216,0.0,0.0,0.29316936614001243,1.0,0.08585475295126967,0.0,0.22757734684060613,0.0,0.0,0.0,0.5893357944825641,0.0994740254195515,0.0,0.0,0.318828702323062,0.0,0.0,0.08585475295126967,0.08585475295126967,0.1934767542070726,,0.14053605311365464,1.0,0.0,0.0,0.0,0.0,0.0,0.10102079243595907,0.0,,0.0,0.0,0.0,0.0,0.0,0.21534839991481972,0.0,0.0,0.0,,0.11411162537919277,,0.21534839991481972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.22757734684060613,0.1142632912814135,0.0,0.0,0.7837972672728424,0.30367487281556116,0.0,0.0,0.0,0.0,0.0,0.7691378452845161,0.0,,0.5464531186099402,0.9271109865839442,0.0,0.0,0.0,0.0,,0.0,0.34640133162367476,0.5172555653276779,0.7003449272680854,0.0,,,0.0,0.0,0.0,0.24368746674903735,0.0,1.0,0.0,,0.4332023958415375,0.0,0.0,0.0,0.0,0.0,0.7508684832071028,0.21534839991481972,0.39250245780297405,0.21534839991481972,0.0,0.0,0.26140829983197106,0.0,0.21534839991481972,0.0,0.2039896240889121,,0.9388067571412864,0.9027397065182217,0.8751274751135423,0.9593046204685601,1.0,0.8984518168757747,,0.0,0.33396380815746163,0.0,0.0,0.0,0.0,0.0,0.16478823947487173,0.0,0.6250674810261238,0.29553861502866086,0.2834122285594039,0.8911612361672535,0.22681312173476187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7111713962013478,0.5727067776527653,0.5386767696648088,0.0,0.1925630768377213,0.1925630768377213,0.0
MSconstraintself1[other],0.7447107325689959,,0.0,0.23124270865664415,0.5789190913742829,0.35940676821919343,0.0,0.0,0.0,0.0,0.29806478783547014,0.0,0.4256992090261667,0.0,0.0,0.28571775476250233,0.0,0.96724751186941,0.7151302187404105,0.25852154872119615,,,,0.46807092254740007,,1.0,,0.0,0.0,0.783109616817692,0.0,0.3718352571837116,0.96724751186941,0.5640850267184268,0.0,0.12046843396495586,0.0,0.0,0.0,,0.22529255607398005,1.0,0.0527835318710607,0.0,0.35940676821919343,0.0,0.0,,0.35940676821919343,,0.0,0.4043355506133643,0.16523102371528353,0.0,0.0,,0.12046843396495586,0.25852154872119615,0.0,1.0,0.46807092254740007,,0.0,0.12046843396495586,0.0,0.0,0.0,0.37169655540189694,,,0.35107727261364785,1.0,0.0,0.0,0.0,,0.850231747207728,0.7334176278623165,0.3718352571837116,0.0,0.0,0.0,0.0,0.8057679956493763,0.0,0.0,0.0,0.8020667581678296,0.0,0.6152349987785256,0.6221176466689124,0.7601431522003701,0.0,0.850231747207728,0.6109293876950478,0.9039645059536016,0.31894815688047073,0.7917988068481067,,,0.0,0.8335905948817073,0.0,0.8474385071536743,0.35107727261364846,1.0,0.0,,0.6348882878490928,0.0,,,0.0,0.6348882878490928,0.35940676821919343,0.0,0.0,0.35940676821919343,0.4417898621336469,0.484622973907458,0.0,0.0,0.35940676821919343,0.0,0.5015640548048715,,0.6109293876950481,1.0,0.9132551148225653,0.7670802746932064,0.8984518168757747,1.0,,0.30196227854161245,0.2332541066188637,0.0,0.0,0.35940676821919365,0.0,0.0,0.2980647878354692,0.0,0.0,0.6221176466689122,0.0,0.5319350498348104,0.0,,0.688134939851023,0.0,0.7711209059348075,0.3639966530944858,,,0.4703214161194944,0.0,0.5434653663785773,,,,0.0
MSconstraintself1other,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,,0.0,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,0.0,,,,,,,,0.0,,,,,0.0,,,,,,,0.0,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,0.0,,,0.0,,,,,0.0,,,,,0.0,0.0,,,,,0.0,,,,0.0,,,,1.0,,0.0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,
MSattitude1,0.0,,0.3128298593051256,0.5860483347356068,0.0,0.17156801457701276,0.0,0.529609376582371,0.529609376582371,0.34130415121575286,0.0,0.36268841620804904,0.0,0.0,0.49183271854318567,0.0,0.1615218924214356,0.08995349782411653,0.18895580751706603,0.3768700619424708,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.14927461361716304,0.0,0.0,0.0,0.0,0.0,0.32056112900855604,0.36242190252918416,0.0,0.0,0.0,1.0,0.2660525476567262,0.351800053205203,0.32932761159409224,0.0,0.2660525476567262,0.0,0.0,1.0,0.0,0.0,0.0,0.4066348400125565,0.16309655505924808,0.04122379603826261,0.40486853105245707,0.0,0.0,1.0,0.0,0.24325056404742904,0.0,0.0,0.0,0.0,0.1610534061925482,0.17240448017842044,0.0,0.0,0.0,1.0,0.0,0.2532922862782228,0.49551493898842064,0.34130415121575286,0.1778072170491078,0.6775344856819158,0.09896120585417725,0.08861429232230934,0.1374638088502499,0.13272892830379027,0.2683102805265381,0.2367053283226662,0.46103542804016245,,0.0,0.23364828970497548,0.39425986543061614,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5266391149861762,0.3200343174184672,0.5753826040813864,0.0,0.38284625712392967,0.4162288076288581,0.1323379043120585,0.0,0.0,0.27205036462395826,0.0,0.0,0.0,0.4318624949721324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2118612697577099,0.0,0.2441694872048989,0.0,0.0,0.30196227854161245,,1.0,0.3270815210796228,0.0,0.06908200835893855,0.0,0.0,0.45409610784329907,0.412370690893974,0.34130415121575286,0.29585257332224135,0.0,0.44970979031638875,0.47556487853697904,0.32455954196271636,0.0,0.6297744012052366,0.40352966821082625,0.0,0.8810741929792105,0.3270815210796228,0.5096505099784692,0.0,0.33901079988950905,0.5847330425935525,0.661767450625695,0.42295403379689583,0.0,0.0
MSattitude2,0.45268495463003916,,0.7514685115374974,0.0,0.37013072764104843,0.5269031708776665,0.6248194760427668,0.0,0.0,0.6558322842066133,0.14186268837152008,0.0,0.0,0.8533010197984289,0.0,0.27292170247695874,0.0,0.12256308313812958,0.44244303862111134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.5813536949855981,0.6014108306558421,0.4117295989454121,0.0,0.0,0.0,0.32312020370807304,0.085291050801847,0.6558322842066133,0.40515425948609085,1.0,0.0,0.0,0.6870793913033121,0.0,0.5886726109410719,0.7772631025383121,0.6082089558766404,1.0,0.4038802063525136,0.44899829513635797,0.7689433868644475,0.0,0.0,0.0,0.0,0.0,0.6248194760427668,1.0,0.0,0.40435278122987817,0.0,0.0,0.0,0.0,0.0,0.2927206780140829,0.0,0.0,0.7724575311083015,1.0,0.0,0.1676606707163922,0.0,0.0,0.19360530920600935,0.0,0.4749945090716192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6385240644397278,0.0,0.6015651333248416,0.0,0.11787877533501087,0.6644205128454013,0.0,0.40328187920748526,0.0,0.8531950728846192,0.7787274507146578,0.0,,,0.30580009374790956,0.3950077384295811,0.4774882689041689,0.455697058089986,0.0,1.0,0.1323379043120585,,0.370974188979483,0.607468985427424,0.0,0.29341374943025356,0.0,0.5130078034645091,0.0,0.0,0.0,0.36485875875680773,0.8862506415817285,0.3289481193550922,0.7026640916907446,1.0,0.4090343926463527,0.0,0.6423106269138944,0.0,0.37267840939431224,0.24580300549605966,0.0,0.3226487463281887,0.33396380815746163,0.2332541066188637,0.0,0.3270815210796228,1.0,0.8692677561467891,0.7244997205870716,0.1344478309727085,0.23882063354225516,0.0,0.0,0.6558322842066138,0.27324451515930803,0.23545845088095707,0.0,0.0,0.49591586295255086,0.5217339955734597,0.2044210926280519,0.0,0.24747796334529104,0.0,0.07192221500045519,0.0,0.45261866781567506,0.0,0.27992844047987636,0.0,0.0,0.0,0.16376277188725444
MSattitude3[rule_of_law],0.24289486900439847,0.5151067902912223,0.0,0.11497958940589373,0.0,0.1102047667462218,0.0,0.0,0.0,0.0,0.0,0.0,0.2621674826974015,0.0,0.15620449720107496,0.23446532014561372,0.2094650433419263,0.3453231722737086,0.4107107082721517,0.0,0.7588789599240975,0.1779795687562043,0.0,0.2132157924107595,0.0,0.0,0.0,0.0,0.0,0.18793725104618855,0.07917749517904207,0.20155273552577727,0.237745971122494,0.0,0.3143795639000709,0.0,0.7141212071105244,0.316709823381774,0.5149813347000497,0.0,0.6583491226212959,,0.0,0.0,0.7202315907867755,0.6617663190412418,0.6477316126986589,0.8929985392839953,0.0,1.0,0.16526664746499423,0.5044254224350968,0.0,0.0,0.2369561774237173,0.0,0.1102047667462218,0.0,0.0,1.0,0.3856925913739792,0.0,0.21285339735443473,0.44285775949547157,0.1102047667462218,0.0,0.5263908939114985,0.5963441170361451,0.0,0.0,0.0,1.0,0.0,0.0,0.19479193190512117,0.0,0.0,0.18212136726911798,0.0,0.17392901236377592,0.0,0.596870735473472,0.0,0.0,0.0,,0.718487914196548,0.0,0.34918967606821855,0.22378398324713347,0.590568507348879,0.0,,0.0,0.026614805866859728,0.2812109462919894,0.5501054863564234,0.596870735473472,0.0,0.19256307683772136,0.03433694819691979,0.0,0.0,0.2776571859729166,0.1240457373738222,1.0,0.2345229232977075,,0.0,0.0,0.0,0.0,0.16381829571121026,0.0,0.0,0.0,0.10516189291543283,0.0,0.26258959375043384,0.23540648431896646,0.6412459909740064,,0.0,0.0,0.0,,0.0,0.15703894546296177,0.0,0.0,0.0,0.0,,0.0,0.8692677561467891,1.0,0.8722006216105996,0.0,0.0,0.0,0.6617663190412418,0.0,0.49884450558940296,0.0,0.5901270355338613,0.566812445661812,0.4877258169319001,0.0,0.16557271014225164,0.5463009268940098,0.0,0.0,0.0,0.0,0.8050148346345264,0.1486893410238968,0.13175764493330058,0.0,0.3023817865861898,0.0,0.2864524363690773
MSattitude3[civil_liberties],0.09722371122206089,0.5586511554826946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3680470087772108,0.0,0.0,0.0,0.09243940843833229,0.0,0.0,0.030496196386871597,0.7588789599240975,0.1779795687562043,0.0,0.12122076248366714,0.0,0.0,0.0,0.0,0.0,0.17438905423448528,0.0,0.0,0.0,0.2497639121080727,0.0,0.0,0.33026960376392717,0.5831327245680693,0.21484685006996293,0.0,0.4297037902327131,1.0,0.0,0.0,0.6515052581405086,0.44629301997766607,0.7187224803274952,0.7292408318730302,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22356315030160342,0.0,1.0,0.33973874517209296,0.0,0.17191474609451063,0.3889260079055869,0.0,0.0,0.22627458371254525,0.0,0.17191474609451063,0.0,0.0,1.0,0.0,0.1866194166117564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15545116790256952,0.035083299290610374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1401573982911417,0.2532187894207245,0.5320413722740477,0.2816168514476585,0.0,0.0,0.19256307683772136,0.0,0.19948708039060237,0.0,0.6504716393820068,0.0,0.0,0.16690362743721832,0.0,0.0,0.0,0.0,0.0,0.12506592530531477,0.0,0.0,0.0,0.0,0.0,0.7514369391604911,0.0780413543261735,0.0,,0.0,0.0,0.0,0.0,0.0,0.11765219526867299,0.0,0.0,0.0,0.0,0.0,0.06908200835893855,0.7244997205870716,0.8722006216105996,1.0,0.0,0.0,0.0,0.611157667912778,0.0,0.0,0.0,0.2765340206994813,0.708386477737558,0.8011779627984952,0.0,0.0,0.0,0.0,0.270452885799378,0.8400010848846218,0.8052125528582773,0.3601065799661513,0.6275922187920675,0.3623045766517694,0.8400010848846219,1.0,0.0,0.0
MSattitude3[effectiveness_of_intel],0.21844570329222832,0.0,0.26312051491788896,0.5283960905312005,0.0,0.0,0.0,0.0,0.0,0.21425096241170652,0.3474372713058358,0.0,0.13984462203298248,0.0,0.0,0.3504575672754161,0.4048911102213385,0.0,0.0,0.0,0.0,0.0,0.43526525828398294,0.0,0.0,0.0,0.21425096241170652,0.0,0.0,0.0,0.0,0.0,0.31562885949638836,0.06197442169104888,0.154626590164619,0.0,0.0,0.0,0.2397767960564216,0.21425096241170652,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3492956286376856,0.565078475246893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2921736932831617,1.0,0.1961979860900632,0.0,0.08620611304999358,0.042123363989470995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5142309626552605,0.0,0.0,0.6606744088405611,0.6791749321327697,0.3705678600329359,,0.9647078871215505,0.9616448024545183,1.0,0.6756076212226132,0.0,,,0.0,0.16523102371528367,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.2729421815900947,0.2839534277650587,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.17105834410054752,0.26823474719115975,0.0,0.0,0.0,0.35940676821919365,0.0,0.0,0.1344478309727085,0.0,0.0,1.0,0.0,0.0,0.0,0.21425096241170652,0.620587029704253,0.5856965172339764,0.0,0.0,0.0,0.0,0.2846345143472107,0.0,0.0,0.0,0.0,0.0,0.543402141706828,0.0,0.0,0.0,0.3023817865861898,0.0,0.0
MSattitude3[legitimacy_of_intel],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22438204982580068,0.0,0.0,0.0,0.4614286633874226,0.0,0.23134823197849347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07026037278822542,0.1302225573133935,0.13614993009508528,0.0,0.0,0.0,0.2969900854538184,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.23192955592187312,0.0,1.0,0.0,0.45631693466399476,0.0,0.0,0.0,0.20546283560976342,0.0,0.40703823959334845,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5438472671295902,0.0,0.0,0.0,0.029692631342955737,0.10315530859905081,0.0,0.0,0.0,0.0,0.0,0.1120027633780465,0.7970348310675831,,0.5779942539769716,0.25680680820445073,0.47695554493681264,0.0,0.0,0.3296924016232176,,0.45569688867733776,0.46764656623138035,0.7978930393052481,0.2816168514476585,0.23614848975433747,0.0,0.0,0.0,0.4458281225445576,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.05313777487760202,0.0,0.0,0.0,0.09099636985256826,0.0,0.45523252331175373,0.19822544380496612,0.9586278279512918,1.0,0.0,0.0,0.0,0.0,0.0,0.08612588020601823,0.050104444879087044,0.0,0.0,0.0,0.0,0.0,0.23882063354225516,0.0,0.0,0.0,1.0,0.0,0.07121528090170802,0.0,0.38362451243589907,0.3038052928860339,0.0,0.0,0.0,0.3924741935126413,0.0,0.5611848750031343,0.8168816483931135,0.0,0.5234845971338016,0.0,0.0,0.4604122923159531,0.0,0.5234845971338016,0.2032443875355815,0.40584786419401314,0.0
MSattitude3[trust_in_intel],0.0,0.0,0.3860531015587251,0.46420613877136185,0.0,0.0,0.0,0.0,0.0,0.21425096241170652,0.0,0.0,0.0,0.0,0.17496686539593745,0.0,0.40813426876096626,0.0,0.7477264212320955,0.3742029050796568,0.0,0.0,0.0,0.0,0.0,0.0,0.21425096241170652,0.0,0.0,0.0,0.11416730276369828,0.0,0.0,0.12242391874212494,0.0,0.0,0.0,0.0,0.0,0.21425096241170652,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.6182455881003831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3231252909030687,0.30681966656732723,0.23445067308502995,0.0,0.4035209369561978,0.597080980045441,0.6816621005052486,0.3178139596471528,0.7166715592492048,0.7052085192772809,0.468494750601736,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.6749618556704042,0.6690429975463864,0.0,0.0,0.435567447482819,,,0.3738498553592978,0.0,0.0,0.0,0.30968880936738885,0.0,0.3023817865861897,0.0,0.0,0.0,0.19027028849982686,0.19027028849982686,0.0,0.0,0.0,0.0,0.0,0.0,0.6840655771119846,0.0,0.2617699290610609,,0.12125497530920346,0.19027028849982694,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.45409610784329907,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.21425096241170652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.682341162591134,0.0,0.6185587367499069,0.0,0.7326382132364853,0.0,0.6558924185547532,0.0,0.8400010848846219,0.0,0.2032443875355815,0.0
